lat,lon,hectares,stage_of_control
50.4341774,-89.37133789,4.01136351,Unknown
51.31196976,-89.55224609,5.846591,Unknown
51.35641479,-89.57735443,5.846591,Unknown
51.32419968,-89.48875427,5.846591,Unknown
51.29962158,-89.53738403,5.846591,Unknown
51.37173843,-89.55092621,5.846591,Unknown
48.5411377,-91.17899323,5.846591,Unknown
50.81839752,-89.1359024,5.846591,Unknown
50.47275543,-89.35410309,4.01136351,Unknown
50.85018539,-89.25354767,4.01136351,Unknown
50.72771072,-89.52362823,4.01136351,Unknown
50.68738556,-90.7661972,4.01136351,Unknown
50.56293488,-90.55635071,5.846591,Unknown
50.56045151,-90.64439392,5.846591,Unknown
50.571064,-90.5979538,5.846591,Unknown
50.55971909,-90.63722992,5.846591,Unknown
50.51984024,-90.50961304,5.846591,Unknown
50.56137848,-90.57846832,5.846591,Unknown
50.5256691,-90.5293808,5.846591,Unknown
50.55234146,-90.58177185,5.846591,Unknown
50.59563065,-89.08216858,5.846591,Unknown
50.58628845,-89.06480408,5.846591,Unknown
50.57728958,-89.14608002,5.846591,Unknown
50.59275055,-89.08914185,5.846591,Unknown
50.59065247,-89.10269928,5.846591,Unknown
50.57720566,-89.11323547,5.846591,Unknown
50.57462692,-89.11858368,5.846591,Unknown
50.57929993,-89.09953308,5.846591,Unknown
50.5966835,-89.15831757,4.01136351,Unknown
50.69631958,-89.14408875,4.01136351,Unknown
50.60417938,-88.93589783,5.846591,Unknown
50.59844208,-88.91807556,5.846591,Unknown
50.58457184,-88.91606903,5.846591,Unknown
50.60079956,-88.96939087,5.846591,Unknown
50.60254288,-88.8910141,5.846591,Unknown
50.59065628,-88.91386414,5.846591,Unknown
50.57598495,-88.89279938,5.846591,Unknown
50.60736847,-88.8706131,5.846591,Unknown
50.67646408,-89.12490845,4.01136351,Unknown
50.59692764,-89.13819885,4.01136351,Unknown
50.61781311,-89.14762115,4.01136351,Unknown
50.58758926,-89.01249695,5.846591,Unknown
50.61106491,-88.901474,5.846591,Unknown
50.59403229,-88.88059235,5.846591,Unknown
50.58176422,-88.90847015,5.846591,Unknown
50.57598495,-88.97567749,5.846591,Unknown
50.56278992,-88.98713684,5.846591,Unknown
50.57518768,-89.03679657,5.846591,Unknown
50.5781517,-88.96289825,5.846591,Unknown
50.56504059,-89.07089233,5.846591,Unknown
50.56614685,-89.11613464,5.846591,Unknown
50.72917175,-89.57083893,5.846591,Unknown
50.79333115,-89.51231384,5.846591,Unknown
50.75374222,-89.59133148,4.01136351,Unknown
50.1508255,-89.39841461,4.01136351,Unknown
50.76978683,-89.60758209,4.01136351,Unknown
50.78349304,-89.65847015,4.01136351,Unknown
51.32144165,-89.59919739,5.846591,Unknown
51.33454514,-89.5182724,5.846591,Unknown
51.3484993,-89.60769653,5.846591,Unknown
51.27470398,-89.30439758,5.846591,Unknown
51.2556076,-89.31271362,4.01136351,Unknown
51.63428879,-92.18777466,4.01136351,Unknown
51.39288712,-89.67895508,3.39962101,Unknown
51.30985641,-91.29766083,4.01136351,Unknown
49.96245956,-89.8221817,4.01136351,Unknown
49.62887955,-90.00533295,4.01136351,Unknown
50.14868164,-88.99832916,5.846591,Unknown
50.42738342,-89.24793243,4.01136351,Unknown
50.411129,-89.29845428,4.01136351,Unknown
49.65202713,-90.01222992,4.01136351,Unknown
50.45167923,-89.26743317,4.01136351,Unknown
50.41724396,-89.29399872,4.01136351,Unknown
50.40895844,-89.29203033,4.01136351,Unknown
50.39838028,-89.09262085,5.846591,Unknown
50.37643433,-89.09246063,5.846591,Unknown
49.87927628,-89.71757507,5.846591,Unknown
50.20010757,-89.15714264,4.01136351,Unknown
50.38130569,-89.39264679,5.846591,Unknown
49.59020233,-89.88308716,5.846591,Unknown
49.58743286,-89.87547302,5.846591,Unknown
50.44563675,-89.37480164,4.01136351,Unknown
49.62526321,-89.93926239,4.01136351,Unknown
49.59286118,-89.91130066,4.01136351,Unknown
50.16609955,-89.54647064,5.846591,Unknown
50.41670227,-89.2489624,4.01136351,Unknown
50.41383362,-89.24116516,4.01136351,Unknown
50.26565552,-89.29432678,4.01136351,Unknown
50.46582031,-89.42299652,4.01136351,Unknown
50.26921463,-89.29335785,4.01136351,Unknown
50.46358871,-89.40354156,4.01136351,Unknown
49.82661438,-89.65672302,5.846591,Unknown
49.82936859,-89.66432953,5.846591,Unknown
49.91550064,-89.96200562,5.846591,Unknown
49.59644699,-89.84757233,5.846591,Unknown
49.59356308,-89.85488129,5.846591,Unknown
49.65848923,-89.97090912,5.846591,Unknown
49.90272522,-89.88930511,5.846591,Unknown
49.61464691,-89.97132874,4.01136351,Unknown
49.62307739,-89.98644257,4.01136351,Unknown
49.60573959,-89.96432495,4.01136351,Unknown
50.59754562,-89.29250336,5.846591,Unknown
51.32390594,-89.60612488,5.846591,Unknown
51.2169075,-89.26385498,5.846591,Unknown
50.73773575,-89.37574005,3.39962101,Unknown
50.32050323,-89.42292023,4.01136351,Unknown
50.77284622,-89.39627075,4.01136351,Unknown
50.64865112,-89.41851807,4.01136351,Unknown
50.49229813,-90.49265289,5.846591,Unknown
50.54288101,-90.51056671,5.846591,Unknown
50.59893799,-90.65390778,4.01136351,Unknown
50.57317352,-90.65590668,4.01136351,Unknown
51.19166565,-89.96144867,5.846591,Unknown
51.28524017,-91.24765778,5.846591,Unknown
50.45140839,-89.39305878,5.846591,Unknown
50.89346313,-90.35397339,5.846591,Unknown
50.4876442,-89.46298981,4.01136351,Unknown
50.899189,-90.38399506,5.846591,Unknown
50.89397812,-90.37081146,5.846591,Unknown
50.89993668,-90.28231049,5.846591,Unknown
50.90664673,-90.38207245,5.846591,Unknown
50.90143585,-90.33256531,5.846591,Unknown
50.57408142,-90.58992767,5.846591,Unknown
50.56430054,-90.60689545,5.846591,Unknown
51.73314285,-91.94509888,5.846591,Unknown
51.60699081,-92.06285858,5.846591,Unknown
51.79507065,-92.09403229,5.846591,Unknown
50.58678055,-90.60131836,4.01136351,Unknown
49.60808945,-90.05982208,5.846591,Unknown
49.63029099,-89.85187531,5.846591,Unknown
49.61625671,-90.05899811,5.846591,Unknown
49.60651779,-89.87126923,5.846591,Unknown
49.63101578,-89.85830688,5.846591,Unknown
49.59322357,-89.87052917,5.846591,Unknown
49.59499359,-89.86769867,5.846591,Unknown
49.94051361,-89.80306244,5.846591,Unknown
49.94439697,-89.89689636,5.846591,Unknown
48.93984985,-90.41203308,5.846591,Unknown
49.33818054,-90.30957794,5.846591,Unknown
49.36811447,-90.34223938,4.01136351,Unknown
49.62599182,-90.01275635,4.01136351,Unknown
49.9674263,-90.11221313,4.01136351,Unknown
49.62670135,-89.95217896,4.01136351,Unknown
50.8721962,-89.41590881,4.01136351,Unknown
50.76729965,-89.47888184,4.01136351,Unknown
49.62852859,-89.98882294,4.01136351,Unknown
49.63093567,-90.01631165,4.01136351,Unknown
49.60726929,-89.94435883,4.01136351,Unknown
49.6158638,-89.95500946,4.01136351,Unknown
49.60143661,-89.92554474,4.01136351,Unknown
50.38694382,-89.23145294,5.846591,Unknown
50.39702988,-89.33576965,5.846591,Unknown
50.4156189,-89.37020111,5.846591,Unknown
50.42344284,-89.37421417,5.846591,Unknown
50.41914368,-89.36878967,5.846591,Unknown
50.4034729,-89.39311981,5.846591,Unknown
50.44856644,-89.40046692,5.846591,Unknown
50.42505264,-89.37806702,5.846591,Unknown
50.68133926,-89.49543762,5.846591,Unknown
50.47692871,-89.31314087,4.01136351,Unknown
50.50492859,-89.46479797,4.01136351,Unknown
50.44552994,-89.34224701,4.01136351,Unknown
50.56949997,-88.91991425,5.846591,Unknown
50.56098938,-89.0395813,5.846591,Unknown
50.57875443,-88.96248627,5.846591,Unknown
50.38912964,-89.07594299,5.846591,Unknown
50.3813324,-89.07167816,5.846591,Unknown
50.57786942,-89.06501007,5.846591,Unknown
51.63970947,-88.58054352,5.846591,Unknown
49.88238144,-89.93704987,5.846591,Unknown
51.45627975,-87.80873871,4.01136351,Unknown
49.58854294,-89.84311676,5.846591,Unknown
49.59719086,-89.82113647,5.846591,Unknown
49.6036644,-89.81285858,5.846591,Unknown
49.920578,-89.81040192,5.846591,Unknown
50.8445549,-89.271698,4.01136351,Unknown
50.79510117,-89.2556839,4.01136351,Unknown
50.48537445,-89.46385956,4.01136351,Unknown
49.58507156,-89.80620575,5.846591,Unknown
49.5921669,-89.80937195,5.846591,Unknown
49.59857559,-89.89981079,4.01136351,Unknown
49.60360718,-89.91165161,4.01136351,Unknown
50.00803757,-89.92810059,4.01136351,Unknown
49.59577179,-89.8984375,4.01136351,Unknown
50.82522583,-89.55609894,5.846591,Unknown
50.81509018,-89.54045105,5.846591,Unknown
50.82266998,-89.54898071,5.846591,Unknown
50.83340836,-89.5353241,4.01136351,Unknown
50.84426117,-89.56651306,4.01136351,Unknown
50.41399002,-89.22093201,5.846591,Unknown
50.31882095,-89.50399017,4.01136351,Unknown
50.85247421,-89.2935257,4.01136351,Unknown
49.59873199,-89.88570404,5.846591,Unknown
49.60448837,-89.88066101,5.846591,Unknown
49.6036377,-89.87866211,5.846591,Unknown
49.59633255,-89.85818481,5.846591,Unknown
49.61371994,-89.86935425,5.846591,Unknown
49.97844315,-90.03253174,4.01136351,Unknown
49.60151672,-89.89337158,4.01136351,Unknown
49.60725403,-89.88829803,4.01136351,Unknown
49.95297623,-90.02994537,4.01136351,Unknown
49.96123505,-90.03224182,4.01136351,Unknown
50.45351028,-89.37919617,4.01136351,Unknown
50.45057678,-89.35359192,4.01136351,Unknown
50.43707275,-88.93250275,4.01136351,Unknown
50.7137146,-89.54401398,5.846591,Unknown
50.75215912,-89.47670746,5.846591,Unknown
50.76895523,-89.86975098,5.846591,Unknown
50.69350815,-89.52053833,5.846591,Unknown
50.7058754,-89.52223206,5.846591,Unknown
50.21760941,-89.6023407,5.846591,Unknown
50.22180557,-89.60359955,5.846591,Unknown
50.22327042,-89.61668396,5.846591,Unknown
50.74792862,-89.4243927,4.01136351,Unknown
50.24777603,-89.63690186,4.01136351,Unknown
50.68907928,-89.48135376,3.39962101,Unknown
50.22692108,-89.6160965,4.01136351,Unknown
51.58037567,-88.49688721,5.846591,Unknown
51.52159882,-88.40573883,5.846591,Unknown
51.19890213,-89.31911469,5.846591,Unknown
51.47898102,-87.84307098,4.01136351,Unknown
50.66203308,-89.34091187,4.01136351,Unknown
49.96594238,-90.06634521,4.01136351,Unknown
50.56520081,-89.24860382,5.846591,Unknown
50.57078171,-89.05653381,5.846591,Unknown
50.57493591,-89.06148529,5.846591,Unknown
50.58940125,-89.15581512,5.846591,Unknown
50.58507919,-88.92845917,5.846591,Unknown
50.59418106,-88.91283417,5.846591,Unknown
50.57429123,-88.86728668,5.846591,Unknown
50.58287048,-88.90960693,5.846591,Unknown
50.5786171,-88.90435791,5.846591,Unknown
50.55451584,-89.16732788,4.01136351,Unknown
50.76657104,-89.24378967,4.01136351,Unknown
50.57677078,-88.95068359,5.846591,Unknown
50.60401154,-88.90346527,5.846591,Unknown
50.53262711,-88.85321045,4.01136351,Unknown
50.52983475,-88.860466,4.01136351,Unknown
50.60422897,-89.12522888,4.01136351,Unknown
50.61623764,-89.10218048,4.01136351,Unknown
50.27748871,-89.1736908,4.01136351,Unknown
50.62937164,-89.05846405,4.01136351,Unknown
50.63247681,-89.0255127,4.01136351,Unknown
50.14628983,-89.28157806,5.846591,Unknown
50.14934158,-89.28801727,5.846591,Unknown
50.46357727,-88.77703857,5.846591,Unknown
50.42454529,-89.25521851,4.01136351,Unknown
50.41181946,-89.2723999,4.01136351,Unknown
50.44455719,-89.26941681,4.01136351,Unknown
50.4181633,-89.2636261,4.01136351,Unknown
50.34423065,-89.1809845,5.846591,Unknown
50.33358002,-89.18388367,5.846591,Unknown
50.33776855,-89.18961334,5.846591,Unknown
50.33152008,-89.19760132,5.846591,Unknown
50.33334732,-89.18885803,5.846591,Unknown
50.3292923,-89.17852783,5.846591,Unknown
50.32855606,-89.1722641,5.846591,Unknown
50.32574844,-89.17955017,5.846591,Unknown
50.38236618,-89.17554474,5.846591,Unknown
50.37672424,-89.19018555,5.846591,Unknown
50.37881851,-89.17655182,5.846591,Unknown
50.5661087,-88.9533844,5.846591,Unknown
50.55489349,-88.98259735,5.846591,Unknown
50.5722847,-89.04968262,5.846591,Unknown
50.57483292,-89.02885437,5.846591,Unknown
50.56911087,-89.01091766,5.846591,Unknown
50.57245255,-89.02928925,5.846591,Unknown
50.55642319,-89.02761841,4.01136351,Unknown
51.27442551,-88.12660217,5.846591,Unknown
51.63207245,-88.60903931,5.846591,Unknown
50.86040115,-89.31144714,4.01136351,Unknown
51.67362595,-88.6834259,5.846591,Unknown
51.66075897,-88.66718292,5.846591,Unknown
51.61136246,-88.71537018,5.846591,Unknown
51.54314423,-88.46485138,5.846591,Unknown
51.63031769,-88.58437347,5.846591,Unknown
51.66279221,-88.65320587,5.846591,Unknown
51.66534805,-88.61228943,5.846591,Unknown
51.52527237,-88.40856171,5.846591,Unknown
51.53286362,-88.40887451,5.846591,Unknown
51.66865158,-88.57804871,5.846591,Unknown
51.55368423,-88.46168518,5.846591,Unknown
51.63896942,-88.57409668,5.846591,Unknown
51.52710342,-88.39097595,5.846591,Unknown
51.45926285,-87.795578,4.01136351,Unknown
50.62517929,-89.21181488,4.01136351,Unknown
50.63959885,-89.08248138,3.39962101,Unknown
50.62444305,-89.2053833,4.01136351,Unknown
50.68422699,-89.22887421,4.01136351,Unknown
50.63116837,-89.10453796,4.01136351,Unknown
50.62879944,-89.05314636,4.01136351,Unknown
50.63337708,-89.12360382,4.01136351,Unknown
50.56877899,-88.91369629,5.846591,Unknown
50.56740952,-88.90157318,5.846591,Unknown
50.5680542,-88.9074707,5.846591,Unknown
50.83189011,-89.12532806,5.846591,Unknown
50.8543129,-89.15386963,5.846591,Unknown
50.85842514,-89.16427612,5.846591,Unknown
50.84330368,-89.12870026,5.846591,Unknown
50.82048798,-89.12199402,5.846591,Unknown
50.82404327,-89.12095642,5.846591,Unknown
50.85042953,-89.12670898,5.846591,Unknown
50.849823,-89.15346527,5.846591,Unknown
50.63659286,-89.21517181,4.01136351,Unknown
50.76151276,-89.23184204,4.01136351,Unknown
50.60377884,-88.99495697,4.01136351,Unknown
50.75720596,-89.22637177,4.01136351,Unknown
50.61288071,-88.97937012,4.01136351,Unknown
50.77996826,-89.20014954,4.01136351,Unknown
50.5761795,-89.00887299,5.846591,Unknown
50.58745956,-88.98000336,5.846591,Unknown
50.58246994,-88.9684906,5.846591,Unknown
50.5730629,-88.96778107,5.846591,Unknown
50.58180237,-88.99142456,5.846591,Unknown
50.58594513,-88.96717072,5.846591,Unknown
50.5738945,-88.95762634,5.846591,Unknown
50.58174896,-88.96224213,5.846591,Unknown
50.57336044,-88.98404694,5.846591,Unknown
50.57191086,-88.97155762,5.846591,Unknown
50.5768013,-88.98266602,5.846591,Unknown
50.57243347,-88.94507599,5.846591,Unknown
50.5754509,-89.00255585,5.846591,Unknown
50.59180069,-89.27417755,5.846591,Unknown
50.58823013,-89.275177,5.846591,Unknown
50.58750534,-89.26874542,5.846591,Unknown
50.58538818,-89.28262329,5.846591,Unknown
50.56238174,-89.25601196,5.846591,Unknown
50.58710098,-89.27716064,5.846591,Unknown
50.58195114,-89.28392792,5.846591,Unknown
50.56594467,-89.25498962,5.846591,Unknown
50.55451965,-89.25166321,5.846591,Unknown
50.56223679,-89.25045776,5.846591,Unknown
50.55654907,-89.25556946,5.846591,Unknown
50.59325027,-89.28705597,5.846591,Unknown
50.58321762,-89.26329041,5.846591,Unknown
50.5679245,-89.24533844,5.846591,Unknown
50.42457962,-88.93940735,5.846591,Unknown
50.43030167,-88.96079254,5.846591,Unknown
50.42603683,-88.95558167,5.846591,Unknown
50.43427277,-88.93973541,4.01136351,Unknown
50.61585236,-89.19451141,4.01136351,Unknown
50.44282913,-88.95049286,4.01136351,Unknown
50.4417305,-88.94416046,4.01136351,Unknown
50.45706177,-89.01065826,5.846591,Unknown
50.47596741,-88.97444153,4.01136351,Unknown
50.48167038,-88.97138977,4.01136351,Unknown
50.45041275,-88.9675827,4.01136351,Unknown
50.44701385,-88.95541382,4.01136351,Unknown
50.48373795,-88.95791626,4.01136351,Unknown
50.44710922,-88.98760986,4.01136351,Unknown
50.47740936,-88.96614075,4.01136351,Unknown
50.43788528,-88.97090149,4.01136351,Unknown
50.44846344,-88.96790314,4.01136351,Unknown
50.45917892,-88.99746704,4.01136351,Unknown
50.474617,-88.97341156,4.01136351,Unknown
50.44638443,-88.98139191,4.01136351,Unknown
50.45606995,-88.98284912,4.01136351,Unknown
50.43895721,-88.95740509,4.01136351,Unknown
50.46269989,-88.99648285,4.01136351,Unknown
50.3897438,-89.30435181,5.846591,Unknown
50.38474655,-89.29271698,5.846591,Unknown
50.38902664,-89.29803467,5.846591,Unknown
50.36183548,-89.22029877,5.846591,Unknown
50.57566071,-89.06781769,5.846591,Unknown
50.57212448,-89.06886292,5.846591,Unknown
50.41049576,-89.32510376,4.01136351,Unknown
50.41186523,-89.30487061,4.01136351,Unknown
50.40254974,-89.28768921,4.01136351,Unknown
50.58148193,-89.11857605,5.846591,Unknown
50.59420013,-89.10170746,5.846591,Unknown
50.59266663,-89.08273315,5.846591,Unknown
50.58614731,-89.10858154,5.846591,Unknown
50.58013535,-89.13368225,5.846591,Unknown
50.60390091,-89.09256744,4.01136351,Unknown
50.99242783,-89.14959717,5.846591,Unknown
50.591259,-89.0442276,5.846591,Unknown
50.5847168,-89.01948547,5.846591,Unknown
50.58118439,-89.02052307,5.846591,Unknown
50.5872345,-89.02677917,5.846591,Unknown
50.58148956,-89.03187561,5.846591,Unknown
50.59651184,-89.15383148,4.01136351,Unknown
50.6293869,-89.02639008,4.01136351,Unknown
50.42360306,-89.18357849,4.01136351,Unknown
50.38486481,-89.07067871,5.846591,Unknown
50.36220169,-89.06413269,5.846591,Unknown
50.35015488,-89.05461884,5.846591,Unknown
50.36916733,-89.05799103,5.846591,Unknown
50.36056137,-89.05545807,5.846591,Unknown
50.56916809,-89.08280945,5.846591,Unknown
50.48006439,-88.92658234,4.01136351,Unknown
50.61950684,-89.0357666,4.01136351,Unknown
50.62585068,-89.02742004,4.01136351,Unknown
50.64484406,-89.00230408,4.01136351,Unknown
50.56348801,-89.0880661,5.846591,Unknown
50.56920624,-89.04346466,5.846591,Unknown
50.55801392,-89.05225372,5.846591,Unknown
50.5657692,-89.07724762,5.846591,Unknown
50.56287003,-89.05193329,5.846591,Unknown
50.56141281,-89.03923035,5.846591,Unknown
50.56656647,-89.11631012,5.846591,Unknown
50.56295013,-89.08459473,5.846591,Unknown
50.56150055,-89.07190704,5.846591,Unknown
50.56711578,-89.09603882,5.846591,Unknown
50.57167435,-89.13127136,5.846591,Unknown
50.57083893,-89.12164307,5.846591,Unknown
50.45752335,-89.42617035,5.846591,Unknown
50.45930481,-89.39756775,5.846591,Unknown
50.45572281,-89.39853668,5.846591,Unknown
50.55462265,-90.58743286,5.846591,Unknown
50.49700928,-89.42692566,3.39962101,Unknown
50.44767761,-89.27128601,4.01136351,Unknown
50.48834229,-89.34944153,4.01136351,Unknown
50.44688034,-89.32202148,4.01136351,Unknown
50.85222626,-89.57118988,4.01136351,Unknown
50.8712616,-89.34217834,4.01136351,Unknown
50.861866,-89.32410431,4.01136351,Unknown
50.44541168,-89.30924988,4.01136351,Unknown
50.49847031,-89.47327423,4.01136351,Unknown
50.67089844,-89.22550201,4.01136351,Unknown
50.39197159,-89.35650635,5.846591,Unknown
50.41960144,-89.36302948,5.846591,Unknown
50.38840103,-89.35749817,5.846591,Unknown
50.43199921,-89.35259247,4.01136351,Unknown
50.42789459,-89.34424591,4.01136351,Unknown
50.40814209,-89.24028015,4.01136351,Unknown
50.42337799,-89.34127045,4.01136351,Unknown
50.38027191,-89.1891861,5.846591,Unknown
50.40009308,-89.18319702,5.846591,Unknown
50.38177109,-89.23432159,5.846591,Unknown
50.3810463,-89.22797394,5.846591,Unknown
50.58735275,-88.9236145,5.846591,Unknown
50.58786774,-88.92115784,5.846591,Unknown
50.60623169,-88.92233276,5.846591,Unknown
50.57096481,-88.93245697,5.846591,Unknown
50.61607361,-88.91303253,5.846591,Unknown
50.57448959,-88.93144989,5.846591,Unknown
50.6167984,-88.91972351,5.846591,Unknown
50.69171906,-89.31117249,4.01136351,Unknown
50.43683243,-89.2980423,4.01136351,Unknown
50.69242096,-89.27192688,4.01136351,Unknown
50.41534424,-89.27102661,4.01136351,Unknown
50.62107086,-88.92500305,4.01136351,Unknown
50.41109085,-89.26608276,4.01136351,Unknown
50.42895889,-89.29360199,4.01136351,Unknown
50.42183304,-89.295578,4.01136351,Unknown
50.41429138,-89.30672455,4.01136351,Unknown
50.61043549,-89.19615173,5.846591,Unknown
50.60799789,-89.19011688,5.846591,Unknown
50.51335907,-89.34255219,4.01136351,Unknown
50.49528885,-89.24810028,4.01136351,Unknown
50.64297485,-89.20669556,4.01136351,Unknown
50.45698929,-89.34524536,4.01136351,Unknown
50.51530838,-89.26251984,4.01136351,Unknown
50.5147438,-89.32225037,4.01136351,Unknown
50.45708847,-89.37823486,4.01136351,Unknown
50.6544075,-89.21017456,4.01136351,Unknown
50.52232361,-89.22749329,4.01136351,Unknown
50.64802933,-89.21865082,4.01136351,Unknown
50.56043243,-89.14456177,5.846591,Unknown
50.66256332,-89.00885773,5.846591,Unknown
51.72055817,-88.72304535,4.01136351,Unknown
50.47265244,-89.01924896,4.01136351,Unknown
50.48947906,-89.19715881,3.39962101,Unknown
50.55481339,-89.15927124,4.01136351,Unknown
50.55369568,-89.06761932,4.01136351,Unknown
50.51627731,-89.36834717,4.01136351,Unknown
50.5140152,-89.31582642,4.01136351,Unknown
50.48825455,-89.02786255,4.01136351,Unknown
50.65765381,-89.02989197,4.01136351,Unknown
50.55819702,-89.12549591,4.01136351,Unknown
50.46733856,-89.43552399,5.846591,Unknown
50.39704895,-89.40156555,5.846591,Unknown
50.40224457,-89.39832306,5.846591,Unknown
50.40777206,-89.39855957,5.846591,Unknown
50.40208054,-89.41348267,5.846591,Unknown
50.38547134,-89.39373779,5.846591,Unknown
50.48407364,-89.37715149,4.01136351,Unknown
50.63053894,-89.35620117,4.01136351,Unknown
50.51700211,-89.37478638,4.01136351,Unknown
50.64633179,-89.01491547,4.01136351,Unknown
50.54346085,-89.18913269,4.01136351,Unknown
50.54785156,-89.1940918,4.01136351,Unknown
50.64276505,-89.36637115,4.01136351,Unknown
50.42996979,-89.39933777,5.846591,Unknown
50.45869827,-89.42453766,5.846591,Unknown
51.28708267,-89.42268372,5.846591,Unknown
51.29833984,-89.45870972,5.846591,Unknown
51.33433533,-89.47900391,5.846591,Unknown
51.32132339,-89.49655914,5.846591,Unknown
51.23498154,-89.35461426,5.846591,Unknown
51.2478981,-89.30304718,5.846591,Unknown
50.51633072,-89.40158844,5.846591,Unknown
50.62850571,-89.40384674,4.01136351,Unknown
50.61697388,-89.36688995,4.01136351,Unknown
50.62128448,-89.37240601,4.01136351,Unknown
50.62486267,-89.37138367,4.01136351,Unknown
50.63568115,-89.40187836,4.01136351,Unknown
50.62201691,-89.37890625,4.01136351,Unknown
50.5162468,-89.39704895,4.01136351,Unknown
50.62808609,-89.3690567,4.01136351,Unknown
50.65589905,-89.45006561,4.01136351,Unknown
50.61843491,-89.37991333,4.01136351,Unknown
50.63854218,-89.39439392,4.01136351,Unknown
50.6263237,-89.38439941,4.01136351,Unknown
50.6227417,-89.38539124,4.01136351,Unknown
50.64855957,-89.38493347,4.01136351,Unknown
50.63640976,-89.40836334,4.01136351,Unknown
50.89038849,-90.36561584,5.846591,Unknown
50.85091019,-90.28765106,5.846591,Unknown
51.28033066,-89.30702972,5.846591,Unknown
51.2736702,-89.44458771,5.846591,Unknown
51.25585556,-89.43630981,5.846591,Unknown
51.27022934,-89.30362701,5.846591,Unknown
51.27456284,-89.30922699,5.846591,Unknown
50.71524811,-89.54852295,5.846591,Unknown
50.47550964,-89.39956665,4.01136351,Unknown
50.78012085,-89.42789459,4.01136351,Unknown
51.24870682,-89.37819672,4.01136351,Unknown
51.27685165,-89.33708191,4.01136351,Unknown
50.57801819,-90.59391022,5.846591,Unknown
50.53820038,-90.57696533,5.846591,Unknown
50.54484177,-90.60441589,5.846591,Unknown
50.7158165,-90.6576004,5.846591,Unknown
50.51358032,-90.49181366,5.846591,Unknown
50.5002327,-90.49475098,5.846591,Unknown
50.49898148,-90.49282074,5.846591,Unknown
50.54495239,-90.56798553,5.846591,Unknown
50.56721878,-90.63537598,4.01136351,Unknown
50.63136673,-89.39637756,4.01136351,Unknown
50.31809616,-89.49754333,4.01136351,Unknown
50.91785049,-90.41578674,4.01136351,Unknown
50.6428566,-89.39992523,4.01136351,Unknown
50.52409363,-90.55148315,5.846591,Unknown
50.55554199,-90.63167572,5.846591,Unknown
50.54925156,-90.59335327,5.846591,Unknown
50.50748444,-90.51531982,5.846591,Unknown
50.50265121,-90.5016098,5.846591,Unknown
50.49474335,-90.49957275,5.846591,Unknown
50.53229141,-90.55667114,5.846591,Unknown
50.51819992,-90.53123474,5.846591,Unknown
50.53982162,-90.56646729,5.846591,Unknown
50.59938812,-90.68608856,4.01136351,Unknown
50.83050156,-89.50873566,4.01136351,Unknown
50.58060455,-90.69087982,4.01136351,Unknown
50.91902924,-89.67032623,3.39962101,Unknown
50.67965698,-89.46360779,3.39962101,Unknown
50.53602982,-90.55573273,5.846591,Unknown
50.50786591,-90.50495911,5.846591,Unknown
50.55157852,-90.59999847,5.846591,Unknown
50.53672791,-90.57806396,5.846591,Unknown
50.55399323,-90.54402161,5.846591,Unknown
50.54360962,-90.5176239,5.846591,Unknown
51.38120651,-89.56939697,5.846591,Unknown
51.30683899,-89.50092316,5.846591,Unknown
51.30902481,-89.5207901,5.846591,Unknown
50.65188217,-90.67344666,5.846591,Unknown
50.69064331,-89.52807617,5.846591,Unknown
50.7116394,-89.54946899,5.846591,Unknown
50.70566559,-89.54227448,5.846591,Unknown
50.90047455,-90.37411499,5.846591,Unknown
50.89533997,-90.31284332,5.846591,Unknown
50.91278458,-90.32752991,5.846591,Unknown
50.91637421,-90.35814667,5.846591,Unknown
51.31256104,-89.48482513,5.846591,Unknown
51.30094528,-89.48108673,5.846591,Unknown
51.29511261,-89.46191406,5.846591,Unknown
51.29873276,-89.46089935,5.846591,Unknown
51.29898453,-89.41999054,5.846591,Unknown
50.79915619,-89.5311203,5.846591,Unknown
50.82093811,-89.55934906,5.846591,Unknown
50.80712891,-89.53581238,5.846591,Unknown
50.67311478,-89.49330139,5.846591,Unknown
50.67845154,-89.5080719,5.846591,Unknown
50.67576981,-89.50064087,5.846591,Unknown
50.81259918,-89.45266724,4.01136351,Unknown
50.67081833,-89.46630859,4.01136351,Unknown
50.67035675,-89.47972107,4.01136351,Unknown
50.85729218,-89.75583649,4.01136351,Unknown
50.83852768,-89.57254791,4.01136351,Unknown
50.54060364,-90.52561188,5.846591,Unknown
50.53916931,-90.51191711,5.846591,Unknown
50.54433823,-90.52469635,5.846591,Unknown
50.5443306,-90.51805115,5.846591,Unknown
50.52511978,-90.4866333,5.846591,Unknown
50.55919647,-90.55726624,5.846591,Unknown
50.53245163,-90.52085876,5.846591,Unknown
50.5189209,-90.53831482,5.846591,Unknown
50.5350914,-90.55300903,5.846591,Unknown
50.50556564,-90.51992798,5.846591,Unknown
50.65544128,-90.67353058,5.846591,Unknown
50.66462326,-90.68508911,5.846591,Unknown
50.65116119,-90.66631317,5.846591,Unknown
50.65259933,-90.68061829,5.846591,Unknown
50.66127014,-90.68914032,5.846591,Unknown
50.5974884,-90.69056702,4.01136351,Unknown
50.58884048,-90.69603729,4.01136351,Unknown
50.59206009,-90.69538879,4.01136351,Unknown
50.69002151,-90.74530792,4.01136351,Unknown
